generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1773314959-26CPlwaMwLo214gWUSDI,2026-03-12 11:29:19.728,0.005118,,,0,0,2075,3055,2819,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,47716,1156,,qwen
gen-1773314949-CmqmQtGrpoq2tNzyzXae,2026-03-12 11:29:09.976,0.005402,,,0,0,1713,3284,3127,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,52083,1724,,qwen
gen-1773314949-CtJPdR6naZLVVcLg1ued,2026-03-12 11:29:09.931,0.006698,,,0,0,1977,4090,3689,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,59811,1754,,qwen
gen-1773314949-jSCsWiTIUAJgqtDOpQuG,2026-03-12 11:29:09.870,0.010591,,,0,0,2093,4196,3920,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,54330,1988,,qwen
gen-1773314949-ymVk5da5IrQxRA1zZgzD,2026-03-12 11:29:09.716,0.010563,,,0,0,1729,4724,4544,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,79959,1748,,qwen
gen-1773314949-otUNjQxRxbQDkkVYYohS,2026-03-12 11:29:09.685,0.007774,,,0,0,1983,4786,4524,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,69298,1139,,qwen
gen-1773314949-tVcXZtZI6v6Eu3kG92ey,2026-03-12 11:29:09.571,0.012623,,,0,0,1720,5098,4808,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,68358,1376,,qwen
gen-1773314941-tCeDSHAI83sROfrWK4Tt,2026-03-12 11:29:01.614,0.000631,,,0,0,2173,137,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,2512,1224,,qwen
gen-1773314941-HHQ8c7S0kB8uYtOcnyru,2026-03-12 11:29:01.453,0.001118,,,0,0,2200,248,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6245,2357,,qwen
gen-1773314941-zZNWhJhLczdJdQVifGyx,2026-03-12 11:29:01.349,0.000626,,,0,0,2196,131,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,2541,881,,qwen
gen-1773314940-WBy3OuVKSXiB0dcKxwGq,2026-03-12 11:29:00.574,0.007179,,,0,0,2372,4352,3870,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,67395,1244,,qwen
gen-1773314940-jdfBK3mFFS4X37SE4yp8,2026-03-12 11:29:00.126,0.000665,,,0,0,2201,156,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3706,1284,,qwen
gen-1773314937-piAOZmbtdjGbbtjHmkfA,2026-03-12 11:28:57.708,0.000749,,,0,0,2195,211,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3523,1226,,qwen
gen-1773314936-dkMyTZloDevMujxN93Uu,2026-03-12 11:28:56.361,0.000955,,,0,0,2197,172,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5566,3318,,qwen
gen-1773314933-ZF4AoRwaX3idGlK64GIM,2026-03-12 11:28:53.546,0.000993,,,0,0,2197,190,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7804,4770,,qwen
gen-1773314933-b0IF4BBdCkKlYeiTHZyF,2026-03-12 11:28:53.534,0.001053,,,0,0,2191,219,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8022,4328,,qwen
gen-1773314933-SQhpT0x48i1pKG9eZkPq,2026-03-12 11:28:53.527,0.000777,,,0,0,2198,229,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4025,1292,,qwen
gen-1773314933-LxflWA8kon6jW0AMhiU0,2026-03-12 11:28:53.504,0.000917,,,0,0,2192,155,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6515,3455,,qwen
gen-1773314933-rlvCX2mICZNdssviv0ZA,2026-03-12 11:28:53.501,0.000701,,,0,0,2193,180,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,2768,864,,qwen
gen-1773314933-2DdajW9AO05zvpgpYcYV,2026-03-12 11:28:53.488,0.001006,,,0,0,2191,197,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8026,3232,,qwen
gen-1773314926-uORwsqMXRyV2R3hP3T3V,2026-03-12 11:28:46.551,0.001313,,,0,0,3130,223,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6758,3757,,qwen
gen-1773314926-2TNEwMIVJ54rvqVq7ql8,2026-03-12 11:28:46.210,0.001219,,,0,0,2820,437,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6304,1484,,qwen
gen-1773314924-ew9jj9d3GEYdZ3Oexb6q,2026-03-12 11:28:44.997,0.001189,,,0,0,2817,204,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8016,3923,,qwen
gen-1773314924-ABKkzAqTx1pioRm3a9KR,2026-03-12 11:28:44.899,0.000864,,,0,0,2804,209,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5514,2802,,qwen
gen-1773314924-NxzGDb0lQNfkRfgqpYoZ,2026-03-12 11:28:44.552,0.001166,,,0,0,2827,192,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8337,3050,,qwen
gen-1773314924-RgDnNok9digDI0xryh8P,2026-03-12 11:28:44.542,0.000979,,,0,0,3124,244,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6150,1848,,qwen
gen-1773314918-RyNrSP6hTbC60O97TD2u,2026-03-12 11:28:38.763,0.001025,,,0,0,3002,289,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7619,3746,,qwen
gen-1773314918-IiqEiHSZ9xRKxdNfjwAK,2026-03-12 11:28:38.703,0.001387,,,0,0,3008,273,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7329,3110,,qwen
gen-1773314918-HdYfkKjNQ4YTXu7kXL5H,2026-03-12 11:28:38.674,0.000826,,,0,0,2754,191,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6191,3817,,qwen
gen-1773314918-9S4G1SNkadhj6YnHDymT,2026-03-12 11:28:38.649,0.001065,,,0,0,3118,300,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5282,1577,,qwen
gen-1773314918-lTmipZHH0GuBxjitRJDN,2026-03-12 11:28:38.635,0.000945,,,0,0,2745,269,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5340,1425,,qwen
gen-1773314918-UezWGDARad92crnSGrRe,2026-03-12 11:28:38.619,0.000808,,,0,0,2738,181,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6136,1438,,qwen
gen-1773314915-GwUpHu36HQ5gDyQ2Ricq,2026-03-12 11:28:35.931,0.005407,,,0,0,1994,3252,2880,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,43633,3166,,qwen
gen-1773314915-mBFzpbzQPmEHErPBqlxV,2026-03-12 11:28:35.890,0.006521,,,0,0,1614,4021,3878,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,53140,2323,,qwen
gen-1773314915-Vs068QqwMLXVdcaKZ89w,2026-03-12 11:28:35.754,0.011715,,,0,0,1630,5275,5076,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,86433,1365,,qwen
gen-1773314915-alUxS4plTZFy9p0WKFs8,2026-03-12 11:28:35.690,0.005553,,,0,0,1878,3361,3005,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,44567,2500,,qwen
gen-1773314915-9tFFcfHPYIYGaXfbjjYg,2026-03-12 11:28:35.408,0.006945,,,0,0,1884,4262,3839,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,55226,998,,qwen
gen-1773314915-YRCWb9L1V4g4buZhfynt,2026-03-12 11:28:35.055,0.013212,,,0,0,1621,5976,5732,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,96637,1654,,qwen
gen-1773314914-SowOEyqL3kabCo4q9LKs,2026-03-12 11:28:34.069,0.000675,,,0,0,2074,178,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3454,1196,,qwen
gen-1773314913-VPvfHTxrZmDqbJ7gWWoA,2026-03-12 11:28:33.330,0.000754,,,0,0,2101,226,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4741,1158,,qwen
gen-1773314912-NwyjiAotuXDblUPorkuO,2026-03-12 11:28:32.952,0.000808,,,0,0,2102,261,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5147,1182,,qwen
gen-1773314912-AFqHx6I1vuwPtLmh0Keg,2026-03-12 11:28:32.890,0.001013,,,0,0,2097,212,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,4866,2097,,qwen
gen-1773314913-Jw3rIeL5JGSJ65vTaH9v,2026-03-12 11:28:32.727,0.000749,,,0,0,2096,223,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4791,2018,,qwen
gen-1773314912-UFh3oKHUjueqQcVXlTle,2026-03-12 11:28:32.136,0.000834,,,0,0,2098,278,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4465,1283,,qwen
gen-1773314907-rG705bSqDqe5snBGkuFd,2026-03-12 11:28:27.763,0.00076,,,0,0,2092,231,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4825,2095,,qwen
gen-1773314907-mZLwmw0BWovNUMf9tdwL,2026-03-12 11:28:27.754,0.000688,,,0,0,2093,184,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4256,1187,,qwen
gen-1773314907-bn2s5c0dSemAJushoqds,2026-03-12 11:28:27.734,0.000732,,,0,0,2098,212,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4896,2374,,qwen
gen-1773314907-6ZfiCE4PlAPJH7FuyUcY,2026-03-12 11:28:27.677,0.000961,,,0,0,2094,188,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5538,2048,,qwen
gen-1773314907-F74TeFwTuxv6OkmsST0T,2026-03-12 11:28:27.602,0.000898,,,0,0,2099,158,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,5179,3083,,qwen
gen-1773314907-02sco0do6ybZqJZgHTk0,2026-03-12 11:28:27.593,0.000918,,,0,0,2092,333,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6368,1181,,qwen
gen-1773314907-PPo5fbXRwKtBdXILu4bw,2026-03-12 11:28:27.497,0.001072,,,0,0,3502,257,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5674,1750,,qwen
gen-1773314904-V1nfHbmLfdavB6dnP3Df,2026-03-12 11:28:24.985,0.001025,,,0,0,3192,265,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7300,3982,,qwen
gen-1773314904-O6C676sG06fYFWn2mGYD,2026-03-12 11:28:24.911,0.000992,,,0,0,3189,244,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7180,4028,,qwen
gen-1773314904-YUf9mfnlSSgT9PxHMPJI,2026-03-12 11:28:24.493,0.000959,,,0,0,3176,224,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7480,1682,,qwen
gen-1773314903-21ZNeIrPX7ZtEQzlrhUi,2026-03-12 11:28:23.423,0.001312,,,0,0,3199,214,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7872,3407,,qwen
gen-1773314902-nEkGKwqWZWsq5PvwipAH,2026-03-12 11:28:22.628,0.000796,,,0,0,2446,210,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4029,1337,,qwen
gen-1773314902-E4smO8LhaiZerTIcISz9,2026-03-12 11:28:22.441,0.001051,,,0,0,3496,244,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4839,1830,,qwen
gen-1773314901-FroCbmJE4Ur6r3YUJzBA,2026-03-12 11:28:21.048,0.000977,,,0,0,2473,324,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6215,1922,,qwen
gen-1773314900-FFMNgukoKrIywJLJBHGM,2026-03-12 11:28:20.593,0.000824,,,0,0,2469,225,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5119,1385,,qwen
gen-1773314900-4Is8VNiJdxKyRkL7kWMu,2026-03-12 11:28:20.292,0.000888,,,0,0,2474,266,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6031,1481,,qwen
gen-1773314898-iOYdNwryI8hxMZNYmHIn,2026-03-12 11:28:18.534,0.015487,,,0,0,1993,6269,5974,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,111783,1588,,qwen
gen-1773314898-g4jpEGNqRIjlJ5v9DFpY,2026-03-12 11:28:18.297,0.008133,,,0,0,1986,3175,2986,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,40236,1913,,qwen
gen-1773314898-0gcSUm4l2PCc0L5I9yoq,2026-03-12 11:28:18.247,0.001074,,,0,0,2468,194,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6770,4056,,qwen
gen-1773314898-xUgzgYGLeiw6L2mv4ZtJ,2026-03-12 11:28:18.234,0.006639,,,0,0,2250,4018,3728,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,58830,3638,,qwen
gen-1773314898-VbxlHyrf2dEYBHgORVNK,2026-03-12 11:28:18.197,0.00661,,,0,0,2002,4030,3793,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,60966,3690,,qwen
gen-1773314897-BkufnYGZKHkNAJM4Fmsz,2026-03-12 11:28:17.589,0.008805,,,0,0,2366,5406,5047,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,79386,2794,,qwen
gen-1773314897-bmG8aT1TGu55adCpewE4,2026-03-12 11:28:17.587,0.000811,,,0,0,2470,217,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4951,1337,,qwen
gen-1773314897-Ieq1LhVXQXn8torCzJa8,2026-03-12 11:28:17.555,0.010012,,,0,0,2256,6201,5762,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,93992,1159,,qwen
gen-1773314896-8ViirNW6YHPemKH1fot6,2026-03-12 11:28:16.764,0.00147,,,0,0,3374,266,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7978,3783,,qwen
gen-1773314896-NugqEMXGkRwACRIuJM2j,2026-03-12 11:28:16.625,0.000924,,,0,0,3110,210,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5468,1598,,qwen
gen-1773314896-ukT90uHg7FDslqBz1Zz2,2026-03-12 11:28:16.615,0.001015,,,0,0,3117,268,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7681,2960,,qwen
gen-1773314897-Qy8ZKOT4JQvIcdvptBJm,2026-03-12 11:28:16.612,0.001245,,,0,0,3490,370,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,10510,2641,,qwen
gen-1773314896-QdTRRdFeq6KuEk3mWvoJ,2026-03-12 11:28:16.606,0.001061,,,0,0,3380,265,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6689,1725,,qwen
gen-1773314896-Y0NYKEQXn7RPYjI3eQW1,2026-03-12 11:28:16.383,0.001442,,,0,0,3126,284,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8422,3008,,qwen
gen-1773314893-fRsYZDZJgJnkkfgb2WA0,2026-03-12 11:28:13.534,0.001059,,,0,0,2466,187,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6607,3684,,qwen
gen-1773314893-UBvXUkblClanmABuYpOj,2026-03-12 11:28:13.530,0.000792,,,0,0,2471,204,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4229,1759,,qwen
gen-1773314893-3X7MX46AKpCdBVwLpewO,2026-03-12 11:28:13.320,0.001056,,,0,0,2465,186,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6848,4089,,qwen
gen-1773314893-Oaz8XmslXKpEcvU4Flkg,2026-03-12 11:28:13.303,0.001115,,,0,0,2470,213,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7333,2785,,qwen
gen-1773314893-Bku0PZZV80cQhSEhhQld,2026-03-12 11:28:13.301,0.000824,,,0,0,2464,226,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4127,1351,,qwen
gen-1773314893-Cz8gtGfbsFsPAr20h9kt,2026-03-12 11:28:13.145,0.001289,,,0,0,2464,295,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,9443,2942,,qwen
gen-1773314887-mgIhUExS7BZaSsLq65u4,2026-03-12 11:28:07.488,0.00136,,,0,0,2873,277,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8694,4888,,qwen
gen-1773314886-PnzTzCXtIB0rOQtz4Ii8,2026-03-12 11:28:06.969,0.001181,,,0,0,2563,232,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,8608,5180,,qwen
gen-1773314884-tBnqy0rjka23gj56J0Zp,2026-03-12 11:28:04.339,0.001285,,,0,0,2560,281,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,11272,2799,,qwen
gen-1773314883-yDvt6vk9TxWcObSd30P4,2026-03-12 11:28:03.995,0.000842,,,0,0,2547,227,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5211,2570,,qwen
gen-1773314883-IbcNBN8sfmnvjJc6pJqe,2026-03-12 11:28:03.955,0.000874,,,0,0,2867,208,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5165,2218,,qwen
gen-1773314883-xGTxivm2OhQef41MM6Ss,2026-03-12 11:28:03.945,0.000822,,,0,0,2570,211,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3959,1386,,qwen
gen-1773314879-5E2UrZEjtgPlbTGvDe6R,2026-03-12 11:27:59.506,0.000682,,,0,0,2488,131,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3095,1387,,qwen
gen-1773314879-d9Fihpt2EoEfTc5dsDqB,2026-03-12 11:27:59.467,0.000904,,,0,0,2861,228,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4394,1577,,qwen
gen-1773314879-5Ei4jJH8zU9uZQqpVYot,2026-03-12 11:27:59.459,0.00094,,,0,0,2745,266,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,6360,2313,,qwen
gen-1773314879-BTcbKcpFLtfyeZOIJov0,2026-03-12 11:27:59.456,0.00077,,,0,0,2497,187,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4050,1701,,qwen
gen-1773314879-iFLtvyOhKMsgOGYGFzZz,2026-03-12 11:27:59.438,0.000715,,,0,0,2481,153,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3337,1396,,qwen
gen-1773314879-kDkR7ILgzztxwtQlVH7R,2026-03-12 11:27:59.232,0.00107,,,0,0,2751,349,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,7858,3050,,qwen
gen-1773314796-wFDGtdq8GyYYFQPSJRyK,2026-03-12 11:26:36.238,0.00641,,,0,0,2017,3899,3566,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,41748,1129,,qwen
gen-1773314790-MLDbTzyGh3eRKU6qC82G,2026-03-12 11:26:30.160,0.013965,,,0,0,1680,6321,6097,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,99023,1748,,qwen
gen-1773314788-oQ5EKf12YTsyy1WwCE1m,2026-03-12 11:26:28.861,0.014126,,,0,0,1776,6384,6121,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,103779,1805,,qwen
gen-1773314780-4MOP7VRaV0btI5hlAWPT,2026-03-12 11:26:20.162,0.015469,,,0,0,1439,6331,6132,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,107859,1015,,qwen
gen-1773314769-g13Q0LFoFmIN4JLCiWKv,2026-03-12 11:26:09.979,0.006167,,,0,0,1436,3814,3439,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,45444,1226,,qwen
gen-1773314769-enEkaLE2ycWoqqmd5Xz2,2026-03-12 11:26:09.127,0.004614,,,0,0,1423,2810,2454,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,35306,826,,qwen
gen-1773314765-B64KgtQamw9Sm1NzYyyX,2026-03-12 11:26:05.602,0.010781,,,0,0,1446,4357,4109,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,60417,1328,,qwen
gen-1773314756-OsM4Tp3w4j862FutbqOC,2026-03-12 11:25:56.229,0.0167,,,0,0,1677,7600,7425,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,137596,1336,,qwen
gen-1773314752-1dlhN65OIiWL4McYUbm3,2026-03-12 11:25:52.158,0.004793,,,0,0,1743,2886,2621,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,33726,1347,,qwen
gen-1773314741-yaprRqsxbj1kAjg1UamN,2026-03-12 11:25:41.952,0.006789,,,0,0,1664,4188,3811,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,51665,956,,qwen
gen-1773314741-udon9xmvGWWmausKjILO,2026-03-12 11:25:41.090,0.011249,,,0,0,1687,5050,4663,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,83312,1434,,qwen
gen-1773314736-EDgZpvfQjsaDvs2wINhX,2026-03-12 11:25:36.323,0.008449,,,0,0,1984,5223,4891,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,58779,1027,,qwen
gen-1773314733-u4e6YfJ5wTizl48bjA70,2026-03-12 11:25:33.917,0.006095,,,0,0,2389,2552,2322,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,42179,1414,,qwen
gen-1773314719-vt6ILCtDD0CxYFlQ0ASK,2026-03-12 11:25:19.641,0.006084,,,0,0,2052,3683,3335,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,42392,1183,,qwen
gen-1773314716-HqpIiIXLjWVB7HsCj4M4,2026-03-12 11:25:16.192,0.005886,,,0,0,1357,2308,2123,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,33587,1703,,qwen
gen-1773314716-plUG7rAsxxNH03lS4NnS,2026-03-12 11:25:16.189,0.005654,,,0,0,1364,3491,3180,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,46711,1411,,qwen
gen-1773314716-xhdvfbNHe5e7YBsAfdpT,2026-03-12 11:25:16.121,0.006443,,,0,0,1737,3955,3504,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,49895,1899,,qwen
gen-1773314715-k3y9JdAvNW2aF4njhXHJ,2026-03-12 11:25:15.860,0.006376,,,0,0,1373,3957,3713,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,51627,838,,qwen
gen-1773314715-XO9Q0uXCeeSnZN5kdEB7,2026-03-12 11:25:15.778,0.014834,,,0,0,1627,6040,5827,0,qwen/qwen3.5-27b-20260224,Novita,standard,false,true,,stop,stop,96058,1022,,qwen
gen-1773314715-vjJc2L8OAc1mrcHJAite,2026-03-12 11:25:15.629,0.009895,,,0,0,1621,4425,4165,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,61896,1625,,qwen
gen-1773314713-0z86f4wdvOYrRuFRtDJg,2026-03-12 11:25:13.405,0.006352,,,0,0,2049,3857,3476,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,44918,1107,,qwen
gen-1773314707-2WfczsccoxbfLu8pMrYp,2026-03-12 11:25:07.207,0.000634,,,0,0,1817,184,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3254,1131,,qwen
gen-1773314706-IRaaR12BrHcq15S3Vnho,2026-03-12 11:25:06.917,0.001204,,,0,0,1844,333,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6872,2693,,qwen
gen-1773314705-UvhQxp0DDS1RJ4L49Nn6,2026-03-12 11:25:05.711,0.000708,,,0,0,1840,229,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3738,1162,,qwen
gen-1773314704-zrWlvwITpT0se8WczUCG,2026-03-12 11:25:04.894,0.000678,,,0,0,1845,209,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3789,1164,,qwen
gen-1773314703-9pMFyr38WzMo6ege9Jr6,2026-03-12 11:25:03.833,0.00064,,,0,0,1839,185,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,3252,1162,,qwen
gen-1773314703-FT7zU7TVLVhrbTyWufOr,2026-03-12 11:25:03.335,0.000915,,,0,0,1841,198,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,6427,3218,,qwen
gen-1773314699-5CiiuyfC6DD1f9AtOmMm,2026-03-12 11:24:59.549,0.000742,,,0,0,1836,251,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,5972,1973,,qwen
gen-1773314699-dpIYa8DLgXu9iRyOiiSu,2026-03-12 11:24:59.537,0.001028,,,0,0,1841,251,0,0,qwen/qwen3.5-27b-20260224,AtlasCloud,standard,false,true,,stop,stop,7147,3051,,qwen
gen-1773314699-n8hrWCRbS8aNMCQtSwti,2026-03-12 11:24:59.527,0.000622,,,0,0,1842,173,0,0,qwen/qwen3.5-27b-20260224,Alibaba,standard,false,true,,stop,stop,4102,1152,,qwen
